product_id,product_title,rating,summary,review
CLT2023F020,Women's Ankle Boots,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local boots. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023F020,Women's Ankle Boots,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, women's ankle boots is very very excellent product fast shipping super totally casual friendly go for it"
CLT2023F020,Women's Ankle Boots,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your feet the quality was great
CLT2023F020,Women's Ankle Boots,4,Very Good,It's very good and its design is very nice. These boots are very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023F020,Women's Ankle Boots,5,Excellent,"Good product. Never used ankle boots before. Now I am happy to see ease in my wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks casual when ever I wear it but still feature is must needed when u are at outdoors. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023F020,Women's Ankle Boots,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Cleans very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and I didn't feel any discomfort or pain even after continuous use of 8 hrs which I usually do with other boots."
CLT2023F020,Women's Ankle Boots,5,Excellent,I like It Boots Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023F020,Women's Ankle Boots,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Heel quality is too short (even if you are walking by holding the boots in your hand you will feel heel disturbances at all times) xx In case of cleaning it gives you color bleeding in every 2 washes I found its very irritating"
CLT2023M020,Men's Slim Fit Jeans,4,Nice product,Great product.. I loved it.. As I was using another brand.. This product is much more better than that.. Though material is just like regular and design like beautiful... But when increased washing jeans starts fading.. Design feature is awesome..
CLT2023M020,Men's Slim Fit Jeans,4,Nice product,"Awesome product happy to have one. Good material quality in medium price, with proper care could complete the long life. Jeans last long in casual season. Very light weight, Easy to carry,"
CLT2023M020,Men's Slim Fit Jeans,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & comfort is too good & durability also superb
CLT2023M020,Men's Slim Fit Jeans,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and durability was also nice and it also had good stitching"
CLT2023M020,Men's Slim Fit Jeans,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023M020,Men's Slim Fit Jeans,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023M020,Men's Slim Fit Jeans,4,Really Nice,Excellent material clarity superb design for casual lovers. Overall a very good product.
CLT2023M020,Men's Slim Fit Jeans,5,Mind-blowing purchase,"These jeans are just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023M020,Men's Slim Fit Jeans,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is slim fit.. Nice one.. Try it..
CLT2023M020,Men's Slim Fit Jeans,5,Excellent,The product was good enough.. Stylish design with well designed pockets.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023K019,Kids' Formal Dress Shoes,5,Worth every penny,These dress shoes are very stylish material is good and plus point is the quality is amazing. One of the best shoes for kids formal wear.
CLT2023K019,Kids' Formal Dress Shoes,3,Nice,"A fine product I would say, well crafted design and good build quality.. good fit and comfortable to wear... enough style to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages formal occasions well, good experience when it comes to special events..the only CON I noticed was the sole.. I think these shoes are not built for rough use... sometimes the sole may wear out quickly."
CLT2023K019,Kids' Formal Dress Shoes,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023K019,Kids' Formal Dress Shoes,4,Nice product,These shoes are the budget friendly option. All are very good performance only material quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
CLT2023K019,Kids' Formal Dress Shoes,5,Awesome,The shoes are really good they look very stylish and also good material. If you think buy formal dress shoes go for It. Just looks and material quality is awesome.
CLT2023K019,Kids' Formal Dress Shoes,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb style overall it is lovely one....will make ur day sweet......"
CLT2023K019,Kids' Formal Dress Shoes,5,Wonderful,I brought this product as I was looking for formal dress shoes for my kid's special occasions. I got it for a reasonable price and I have to say that am pretty satisfied with the features and the quality that the shoes have to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!
CLT2023K019,Kids' Formal Dress Shoes,5,Just wow!,These are my first kids formal dress shoes they are wonderful and color is more attractive and the material quality is good and it is good product and value of money is 5star and style is good
CLT2023K019,Kids' Formal Dress Shoes,4,Very Good,Very decent look product. Give superb style. Sole quality is good. Design and build is superb. In this price range it worth it.
CLT2023K019,Kids' Formal Dress Shoes,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023F021,Women's Linen Pants,5,Highly recommended,Awesome Pants Quality 5 * !!Fit Is Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023F021,Women's Linen Pants,5,Fabulous!,It so nice but fit so comfortable but otherwise is best pants and stylish nice product.....
CLT2023F021,Women's Linen Pants,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and fit will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That pants was not as comfortable as these pants provide. Really happy to advise all of you if are searching for linen pants please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023F021,Women's Linen Pants,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023F021,Women's Linen Pants,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023F021,Women's Linen Pants,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Fit is too good. Satisfactory with looks and build quality, could have been better."
CLT2023F021,Women's Linen Pants,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & fit is too good & durability also superb
CLT2023F021,Women's Linen Pants,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023F021,Women's Linen Pants,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023F021,Women's Linen Pants,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023M021,Men's Casual Loafers,4,Good choice,Nice build quality.. material is best itself.. style at casual is nice. .. nice support from flipkart and delivery partner
CLT2023M021,Men's Casual Loafers,1,Terrible product,"After using for about 8 days, right side of the sole is not attached properly and the quality on right side is very low. I didn't expect this."
CLT2023M021,Men's Casual Loafers,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local loafers. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023M021,Men's Casual Loafers,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, men's casual loafers is very very excellent product fast shipping super totally casual friendly go for it"
CLT2023M021,Men's Casual Loafers,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your feet the quality was great
CLT2023M021,Men's Casual Loafers,4,Very Good,It's very good and its design is very nice. These loafers are very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023M021,Men's Casual Loafers,5,Excellent,"Good product. Never used casual loafers before. Now I am happy to see ease in my wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks casual when ever I wear it but still feature is must needed when u are at outdoors. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023M021,Men's Casual Loafers,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Cleans very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and I didn't feel any discomfort or pain even after continuous use of 8 hrs which I usually do with other loafers."
CLT2023M021,Men's Casual Loafers,5,Excellent,I like It Loafers Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023M021,Men's Casual Loafers,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Sole quality is too short (even if you are walking by holding the loafers in your hand you will feel sole disturbances at all times) xx In case of cleaning it gives you color bleeding in every 2 washes I found its very irritating"
CLT2023K020,Kids' Plaid Shirt,4,Nice product,Great product.. I loved it.. As I was using another brand.. This product is much more better than that.. Though material is just like regular and pattern like beautiful... But when increased washing shirt starts fading.. Design feature is awesome..
CLT2023K020,Kids' Plaid Shirt,4,Nice product,"Awesome product happy to have one. Good material quality in medium price, with proper care could complete the long life. Shirt last long in casual season. Very light weight, Easy to carry,"
CLT2023K020,Kids' Plaid Shirt,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & comfort is too good & durability also superb
CLT2023K020,Kids' Plaid Shirt,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and durability was also nice and it also had good stitching"
CLT2023K020,Kids' Plaid Shirt,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023K020,Kids' Plaid Shirt,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023K020,Kids' Plaid Shirt,4,Really Nice,Excellent material clarity superb pattern for casual lovers. Overall a very good product.
CLT2023K020,Kids' Plaid Shirt,5,Mind-blowing purchase,"This shirt is just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023K020,Kids' Plaid Shirt,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is classic pattern.. Nice one.. Try it..
CLT2023K020,Kids' Plaid Shirt,5,Excellent,The product was good enough.. Stylish design with well designed pattern.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023F022,Women's Quilted Jacket,5,Worth every penny,This quilted jacket is very warm material is good and plus point is the quality is amazing. One of the best jackets for winter wear.
CLT2023F022,Women's Quilted Jacket,3,Nice,"A fine product I would say, well crafted design and good build quality.. good fit and comfortable to wear... enough warmth to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages cold weather well, good experience when it comes to winter season..the only CON I noticed was the zipper.. I think this jacket is not built for extreme cold... sometimes the zipper may get stuck."
CLT2023F022,Women's Quilted Jacket,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023F022,Women's Quilted Jacket,4,Nice product,This jacket is the budget friendly option. All are very good performance only fabric quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
CLT2023F022,Women's Quilted Jacket,5,Awesome,The jacket is really good it looks very stylish and also good fabric. If you think buy a quilted jacket go for It. Just looks and material quality is awesome.
CLT2023F022,Women's Quilted Jacket,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb warmth overall it is lovely one....will make ur day sweet......"
CLT2023F022,Women's Quilted Jacket,5,Wonderful,I brought this product as I was looking for a quilted jacket for my daily wear. I got it for a reasonable price and I have to say that am pretty satisfied with the features and the quality that the jacket has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!
CLT2023F022,Women's Quilted Jacket,5,Just wow!,This is my first quilted jacket it is wonderful and color is more attractive and the material quality is good and it is good product and value of money is 5star and warmth is good
CLT2023F022,Women's Quilted Jacket,4,Very Good,Very decent look product. Give superb warmth. Zipper quality is good. Design and build is superb. In this price range it worth it.
CLT2023F022,Women's Quilted Jacket,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023M022,Men's Henley T-Shirt,5,Highly recommended,Awesome T-Shirt Quality 5 * !!Fit Is Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023M022,Men's Henley T-Shirt,5,Fabulous!,It so nice but fit so comfortable but otherwise is best t-shirt and stylish nice product.....
CLT2023M022,Men's Henley T-Shirt,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and fit will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That t-shirt was not as comfortable as this t-shirt provides. Really happy to advise all of you if are searching for henley t-shirts please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023M022,Men's Henley T-Shirt,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023M022,Men's Henley T-Shirt,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023M022,Men's Henley T-Shirt,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Fit is too good. Satisfactory with looks and build quality, could have been better."
CLT2023M022,Men's Henley T-Shirt,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & fit is too good & durability also superb
CLT2023M022,Men's Henley T-Shirt,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023M022,Men's Henley T-Shirt,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023M022,Men's Henley T-Shirt,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023K021,Kids' Corduroy Pants,4,Good choice,Nice build quality.. material is best itself.. style at casual is nice. .. nice support from flipkart and delivery partner
CLT2023K021,Kids' Corduroy Pants,1,Terrible product,"After using for about 8 days, right side of the seam is not stitched properly and the quality on right side is very low. I didn't expect this."
CLT2023K021,Kids' Corduroy Pants,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local pants. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023K021,Kids' Corduroy Pants,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, kids' corduroy pants is very very excellent product fast shipping super totally casual friendly go for it"
CLT2023K021,Kids' Corduroy Pants,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your kid the quality was great
CLT2023K021,Kids' Corduroy Pants,4,Very Good,It's very good and its design is very nice. These pants are very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023K021,Kids' Corduroy Pants,5,Excellent,"Good product. Never used corduroy pants before. Now I am happy to see ease in my kid's wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks casual when ever my kid wears it but still feature is must needed when u are at outdoors. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023K021,Kids' Corduroy Pants,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Washes very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and my kid didn't feel any discomfort or pain even after continuous use of 8 hrs which they usually do with other pants."
CLT2023K021,Kids' Corduroy Pants,5,Excellent,I like It Pants Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023K021,Kids' Corduroy Pants,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Button quality is too short (even if you are walking by holding the pants in your hand you will feel button disturbances at all times) xx In case of washing it gives you color bleeding in every 2 washes I found its very irritating"
CLT2023F023,Women's Knitted Sweater,4,Nice product,Great product.. I loved it.. As I was using another brand.. This product is much more better than that.. Though material is just like regular and design like beautiful... But when increased washing sweater starts pilling.. Design feature is awesome..
CLT2023F023,Women's Knitted Sweater,4,Nice product,"Awesome product happy to have one. Good material quality in medium price, with proper care could complete the long life. Sweater last long in winter season. Very light weight, Easy to carry,"
CLT2023F023,Women's Knitted Sweater,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & comfort is too good & durability also superb
CLT2023F023,Women's Knitted Sweater,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and durability was also nice and it also had good stitching"
CLT2023F023,Women's Knitted Sweater,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023F023,Women's Knitted Sweater,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023F023,Women's Knitted Sweater,4,Really Nice,Excellent material clarity superb design for winter lovers. Overall a very good product.
CLT2023F023,Women's Knitted Sweater,5,Mind-blowing purchase,"This sweater is just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023F023,Women's Knitted Sweater,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is soft knit.. Nice one.. Try it..
CLT2023F023,Women's Knitted Sweater,5,Excellent,The product was good enough.. Stylish design with well designed pattern.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023M023,Men's Puffer Vest,5,Worth every penny,This puffer vest is very warm material is good and plus point is the quality is amazing. One of the best vests for winter wear.
CLT2023M023,Men's Puffer Vest,3,Nice,"A fine product I would say, well crafted design and good build quality.. good fit and comfortable to wear... enough warmth to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages cold weather well, good experience when it comes to winter season..the only CON I noticed was the zipper.. I think this vest is not built for extreme cold... sometimes the zipper may get stuck."
CLT2023M023,Men's Puffer Vest,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023M023,Men's Puffer Vest,4,Nice product,This vest is the budget friendly option. All are very good performance only fabric quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
CLT2023M023,Men's Puffer Vest,5,Awesome,The vest is really good it looks very stylish and also good fabric. If you think buy a puffer vest go for It. Just looks and material quality is awesome.
CLT2023M023,Men's Puffer Vest,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb warmth overall it is lovely one....will make ur day sweet......"
CLT2023M023,Men's Puffer Vest,5,Wonderful,I brought this product as I was looking for a puffer vest for my daily wear. I got it for a reasonable price and I have to say that am pretty satisfied with the features and the quality that the vest has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!
CLT2023M023,Men's Puffer Vest,5,Just wow!,This is my first puffer vest it is wonderful and color is more attractive and the material quality is good and it is good product and value of money is 5star and warmth is good
CLT2023M023,Men's Puffer Vest,4,Very Good,Very decent look product. Give superb warmth. Zipper quality is good. Design and build is superb. In this price range it worth it.
CLT2023M023,Men's Puffer Vest,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023K022,Kids' Striped Sweater,5,Highly recommended,Awesome Sweater Quality 5 * !!Pattern Is Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023K022,Kids' Striped Sweater,5,Fabulous!,It so nice but pattern so cute but otherwise is best sweater and comfortable nice product.....
CLT2023K022,Kids' Striped Sweater,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and pattern will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That sweater was not as comfortable as this sweater provides. Really happy to advise all of you if are searching for striped sweaters please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023K022,Kids' Striped Sweater,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023K022,Kids' Striped Sweater,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023K022,Kids' Striped Sweater,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Pattern quality is too good. Satisfactory with looks and build quality, could have been better."
CLT2023K022,Kids' Striped Sweater,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & pattern is too good & durability also superb
CLT2023K022,Kids' Striped Sweater,5,Terrific,"Amazing product - material quality was awesome, it has cute pattern which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023K022,Kids' Striped Sweater,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023K022,Kids' Striped Sweater,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023F024,Women's Slip Dress,4,Good choice,Nice build quality.. material is best itself.. style at casual is nice. .. nice support from flipkart and delivery partner
CLT2023F024,Women's Slip Dress,1,Terrible product,"After using for about 8 days, right side of the seam is not stitched properly and the quality on right side is very low. I didn't expect this."
CLT2023F024,Women's Slip Dress,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local dresses. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023F024,Women's Slip Dress,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, women's slip dress is very very excellent product fast shipping super totally casual friendly go for it"
CLT2023F024,Women's Slip Dress,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your body the quality was great
CLT2023F024,Women's Slip Dress,4,Very Good,It's very good and its design is very nice. This dress is very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023F024,Women's Slip Dress,5,Excellent,"Good product. Never used slip dresses before. Now I am happy to see ease in my wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks casual when ever I wear it but still feature is must needed when u are at outdoors. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
CLT2023F024,Women's Slip Dress,5,Awesome,"This review is after 1 month of use. Pro:- 1. Durability is genuinely too good, runs almost 1.5 -2 seasons on a single purchase. 2. Washes very well. 3. Material is crisp, clear and decent, not too thick. 4. Build quality is awesome and stylish as well. 5. Connectivity with other clothes is super fast and good. 6. Last but not the least, it's really comfortable and I didn't feel any discomfort or pain even after continuous use of 8 hrs which I usually do with other dresses."
CLT2023F024,Women's Slip Dress,5,Excellent,I like It Dress Quality is best and best And Material Quality is to good And New product is to good & Fast shipping is best to save time....
CLT2023F024,Women's Slip Dress,3,Does the job,"Hi Seekers, I am writing this review after 2 weeks of daily use, lets start with pros and cons Pros- ✓ Material Quality is good ✓ Design is good enough ✓ Look is okay as per this price range ✓ All essential features are provided ✓ Durability is decent Cons- xx Strap quality is too short (even if you are walking by holding the dress in your hand you will feel strap disturbances at all times) xx In case of washing it gives you color bleeding in every 2 washes I found its very irritating"
CLT2023M024,Men's V-Neck Sweater,4,Nice product,Great product.. I loved it.. As I was using another brand.. This product is much more better than that.. Though material is just like regular and design like beautiful... But when increased washing sweater starts pilling.. Design feature is awesome..
CLT2023M024,Men's V-Neck Sweater,4,Nice product,"Awesome product happy to have one. Good material quality in medium price, with proper care could complete the long life. Sweater last long in winter season. Very light weight, Easy to carry,"
CLT2023M024,Men's V-Neck Sweater,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & comfort is too good & durability also superb
CLT2023M024,Men's V-Neck Sweater,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and durability was also nice and it also had good stitching"
CLT2023M024,Men's V-Neck Sweater,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023M024,Men's V-Neck Sweater,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023M024,Men's V-Neck Sweater,4,Really Nice,Excellent material clarity superb design for winter lovers. Overall a very good product.
CLT2023M024,Men's V-Neck Sweater,5,Mind-blowing purchase,"This sweater is just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023M024,Men's V-Neck Sweater,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is classic v-neck.. Nice one.. Try it..
CLT2023M024,Men's V-Neck Sweater,5,Excellent,The product was good enough.. Stylish design with well designed neckline.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023K023,Kids' Casual Sneakers,5,Worth every penny,These sneakers are very comfortable material is good and plus point is the quality is amazing. One of the best shoes for kids casual wear.
CLT2023K023,Kids' Casual Sneakers,3,Nice,"A fine product I would say, well crafted design and good build quality.. good fit and comfortable to wear... enough style to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages casual occasions well, good experience when it comes to daily wear..the only CON I noticed was the sole.. I think these shoes are not built for rough use... sometimes the sole may wear out quickly."
CLT2023K023,Kids' Casual Sneakers,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023K023,Kids' Casual Sneakers,4,Nice product,These shoes are the budget friendly option. All are very good performance only material quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
CLT2023K023,Kids' Casual Sneakers,5,Awesome,The shoes are really good they look very stylish and also good material. If you think buy casual sneakers go for It. Just looks and material quality is awesome.
CLT2023K023,Kids' Casual Sneakers,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb style overall it is lovely one....will make ur day sweet......"
